time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2009-03-30 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,64494.010782, -178.911343,65548.919869,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.081118,    8.580441,    8.106115,    8.580441,   89.869674,   -1.306876,    8.510311,   25.060893,    0.000000,    0.000000,    0.014225,    0.363296,    0.482376, 5699.895680,    0.320188,    0.001300,    0.001300,    0.000000
2009-03-31 24:00:00,62317593.597110,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -248.204473,    0.000000,    0.000000,    0.000000,   46.799937,3930980.431022,    0.000000,    0.000000,    0.000000,    0.000000,    0.080774,    8.893906,    8.106115,    8.893906,   81.320981,   -1.812170,    9.896185,   41.513326,    0.000000,    0.000000,    0.017028,    0.432033,    0.526034, 4281.538459,    0.285335,    0.001300,    0.001300,    0.000000
2009-04-01 24:00:00,62315410.749653,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2220.381515,    0.000000,    0.000000,    0.000000,   46.799372,3930805.367160,    0.000000,    0.000000,    0.000000,    0.000000,    0.080430,    8.961504,    8.106115,    8.961504,   85.106120,  -16.210431,    8.524185,   41.071879,    0.000000,    0.000000,    0.110674,    2.654804,    1.303982,  329.294637,    0.327729,    0.001300,    0.001300,    0.000000
2009-04-02 24:00:00,62310166.241419,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-5334.291109,    0.000000,    0.000000,    0.000000,   46.798015,3930384.758811,    0.000000,    0.000000,    0.000000,    0.000000,    0.080086,    8.824729,    8.106115,    8.824729,  155.782479,  -38.952048,   12.491765,  -77.211948,    0.000000,    0.000000,    0.094076,    2.277799,    1.207850,  736.824822,    0.397313,    0.001300,    0.001300,    0.000000
2009-04-03 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,702716.121675,-2269.184889,724790.393495,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.079742,    8.857717,    8.746547,    8.857717,   29.216076,  -16.568602,   -3.138212,    6.239393,    0.000000,    0.000000,    0.028088,    0.703880,    0.671436, 1212.830720,    0.318318,    0.001300,    0.001300,    0.000000
2009-04-04 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,333623.000152,-6014.085699,344637.882166,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.079398,    8.841333,    8.762633,    8.841333,  145.989629,  -43.910185,   -1.209059,  -50.810158,    0.000000,    0.000000,    0.189685,    4.364560,    1.671959,  300.893552,    0.393568,    0.001300,    0.001300,    0.000000
2009-04-05 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,10887.052228,-5349.408337,16377.480733,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.079054,    8.930033,    8.782746,    8.930033,  101.995597,  -39.055939,    5.069203,   -4.310100,    0.000000,    0.000000,    0.196662,    4.508644,    1.699333,  222.343367,    0.379341,    0.001300,    0.001300,    0.000000
2009-04-06 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1850456.078113,-6917.491867,1882258.138130,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.078710,    8.886453,    8.886453,    8.886453,   84.236483,  -50.500212,   -9.836001,   -4.893096,    0.000000,    0.000000,    0.176738,    4.097779,    1.620055,    0.000000,    0.163591,    0.001300,    0.001300,    0.000000
2009-04-07 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,2728559.419289,-4455.386910,2804548.740747,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.078366,    8.872532,    8.872532,    8.872532,   76.704963,  -32.527755,  -15.232743,   16.864712,    0.000000,    0.000000,    0.402027,    8.550501,    2.340191,    0.000000,    0.159864,    0.001300,    0.001300,    0.000000
2009-04-08 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,366399.738395,-5548.942268,377855.492762,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.078024,    8.984598,    8.791361,    8.984598,  135.178910,  -40.512092,   -0.449939,  -33.676668,    0.000000,    0.000000,    0.175663,    4.070131,    1.614580,  161.913894,    0.272576,    0.001300,    0.001300,    0.000000
2009-04-09 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1691555.693689,-1514.807399,1730396.171926,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.077681,    9.055777,    8.961398,    9.055777,   64.083579,  -11.057656,   -0.347494,   43.187799,    0.000000,    0.000000,    0.017102,    0.434098,    0.527289, 5565.396351,    0.335970,    0.001300,    0.001300,    0.000000
2009-04-10 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,579895.933802,-2961.984099,592463.948380,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.077340,    9.061144,    8.961398,    9.061144,  108.835151,  -21.619825,  -10.028020,  -39.856527,    0.000000,    0.000000,    0.009392,    0.244839,    0.396001,15057.366822,    0.485475,    0.001300,    0.001300,    0.000000
2009-04-11 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,336478.993258,-3096.767781,344753.156796,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.076999,    9.133487,    8.963710,    9.133487,  140.292539,  -22.604522,    0.435236,  -65.850816,    0.000000,    0.000000,    0.053058,    1.312806,    0.916971, 1190.191190,    0.411827,    0.001300,    0.001300,    0.000000
2009-04-12 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,222379.686373,-4019.709900,229469.809937,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.076659,    9.201204,    8.963710,    9.201204,  156.699471,  -29.338415,    3.018663,  -58.208938,    0.000000,    0.000000,    0.168417,    3.916159,    1.583746,  260.486272,    0.501182,    0.001300,    0.001300,    0.000000
2009-04-13 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,353639.374436,-2082.807380,361389.671274,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.076320,    9.500456,    9.177259,    9.500456,   93.409060,  -15.199903,    0.116445,   40.608702,    0.000000,    0.000000,    0.108901,    2.615413,    1.294272,  186.427911,    0.420653,    0.001300,    0.001300,    0.000000
2009-04-14 24:00:00,62314606.848690,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3286.286453,    0.000000,    0.000000,    0.000000,   46.799164,3930740.894488,    0.000000,    0.000000,    0.000000,    0.000000,    0.075982,    9.473224,    9.177259,    9.473224,  138.924150,  -23.980875,    3.330013,  -22.865791,    0.000000,    0.000000,    0.081230,    1.980800,    1.126356,  881.232927,    0.315946,    0.001300,    0.001300,    0.000000
2009-04-15 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,140032.294133,-2263.386069,147522.405738,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.075646,    9.523360,    9.177259,    9.523360,   38.029942,  -16.514798,   -0.992904,   11.914539,    0.000000,    0.000000,    0.144170,    3.395126,    1.474631,  321.409415,    0.259626,    0.001300,    0.001300,    0.000000
2009-04-16 24:00:00,62314774.497488,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3115.761357,    0.000000,    0.000000,    0.000000,   46.799207,3930754.339883,    0.000000,    0.000000,    0.000000,    0.000000,    0.075310,    9.788434,    9.485591,    9.788434,  158.410876,  -22.733164,   41.524572,   -4.904942,    0.000000,    0.000000,    0.139106,    3.284540,    1.450416,  249.391402,    0.315458,    0.001300,    0.001300,    0.000000
2009-04-17 24:00:00,62311158.806312,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3677.599582,    0.000000,    0.000000,    0.000000,   46.798272,3930464.362286,    0.000000,    0.000000,    0.000000,    0.000000,    0.074976,    9.922538,    9.485591,    9.922538,   64.860289,  -26.827328,    4.230899,   60.717350,    0.000000,    0.000000,    0.110672,    2.654754,    1.303970,  420.776556,    0.452634,    0.001300,    0.001300,    0.000000
2009-04-18 24:00:00,62307823.361569,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3392.313962,    0.000000,    0.000000,    0.000000,   46.797409,3930196.860388,    0.000000,    0.000000,    0.000000,    0.000000,    0.074644,   10.058579,    9.485591,   10.058579,  170.216924,  -24.739863,    8.032659,  -69.487202,    0.000000,    0.000000,    0.152757,    3.580476,    1.514348,  240.714907,    0.302137,    0.001300,    0.001300,    0.000000
2009-04-19 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, 3331.890891,-2816.335593,16374.911486,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.074313,   10.235335,    9.485591,   10.235335,  173.243955,  -20.536546,    4.911163,  -72.547898,    0.000000,    0.000000,    0.102338,    2.466400,    1.256861,  392.789786,    0.337732,    0.001300,    0.001300,    0.000000
2009-04-20 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,176733.010552,-1129.310430,180376.107421,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.073984,   10.330773,    9.485591,   10.330773,   73.969243,   -8.232040,    6.486748,   16.969842,    0.000000,    0.000000,    0.139209,    3.287221,    1.451008,  276.922481,    0.262139,    0.001300,    0.001300,    0.000000
2009-04-21 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,580099.615735,-2781.979628,591966.085654,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.073656,   10.616079,    9.485591,   10.616079,  141.627127,  -20.277102,    2.980991,   -1.985195,    0.000000,    0.000000,    0.053106,    1.314051,    0.917406, 1076.277831,    0.302058,    0.001300,    0.001300,    0.000000
2009-04-22 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1067405.100229,-3637.236195,1089791.335633,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.073331,   10.480249,    9.485591,   10.480249,   64.447803,  -26.509840,    2.494526,   30.591066,    0.000000,    0.000000,    0.089734,    2.179037,    1.181375,  855.795081,    0.254539,    0.001300,    0.001300,    0.000000
2009-04-23 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1199590.884035,-1967.483972,1217758.168954,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.073007,   10.709751,    9.485591,   10.709751,  100.736554,  -14.338591,   -2.100493,   27.320470,    0.000000,    0.000000,    0.048785,    1.209751,    0.880245, 1388.166099,    0.331407,    0.001300,    0.001300,    0.000000
2009-04-24 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,529657.725574,-4543.682992,543104.553749,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.072686,   10.744603,    9.485591,   10.744603,  123.941055,  -33.109965,  -13.714334,   13.174360,    0.000000,    0.000000,    0.076748,    1.876438,    1.096283,  874.745396,    0.331407,    0.001300,    0.001300,    0.000000
2009-04-25 24:00:00,62306875.949174,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-11149.240979,    0.000000,    0.000000,    0.000000,   46.797163,3930120.878133,    0.000000,    0.000000,    0.000000,    0.000000,    0.072366,   10.708802,   10.708802,   10.708802,  139.377735,  -81.264251,  -16.054565,   26.536785,    0.000000,    0.000000,    0.210857,    4.801826,    1.753714,    0.000000,    0.163697,    0.001300,    0.001300,    0.000000
2009-04-26 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1875780.681653,-3310.155724,1928880.207725,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.072049,   10.696845,   10.696845,   10.696845,   59.368409,  -24.121399,  -12.728375,   20.501957,    0.000000,    0.000000,    0.185708,    4.286863,    1.657010,    0.000000,    0.163589,    0.001300,    0.001300,    0.000000
2009-04-27 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,739116.869502,-6152.540378,758558.951655,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.071734,   10.715221,   10.597752,   10.715221,  150.898661,  -44.834142,  -20.218664,  -42.033199,    0.000000,    0.000000,    0.158619,    3.708542,    1.541193,  279.188012,    0.391793,    0.001300,    0.001300,    0.000000
2009-04-28 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,12184.630210,-4036.184940,16379.066756,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.071422,   10.831749,   10.602029,   10.831749,  120.613272,  -29.410278,   -0.868454,   -6.865446,    0.000000,    0.000000,    0.087789,    2.133035,    1.168838,  648.009995,    0.301100,    0.001300,    0.001300,    0.000000
2009-04-29 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,922101.893190,-2242.538900,940491.171636,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.071112,   10.928031,   10.606130,   10.928031,   95.708100,  -16.338613,   -5.077388,    3.661443,    0.000000,    0.000000,    0.070393,    1.727085,    1.051750,  962.712978,    0.335018,    0.001300,    0.001300,    0.000000
2009-04-30 24:00:00,62312650.185960,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-5276.486048,    0.000000,    0.000000,    0.000000,   46.798658,3930583.970589,    0.000000,    0.000000,    0.000000,    0.000000,    0.070805,   11.074442,   10.609450,   11.074442,  200.395690,  -38.435645,   -1.232224,  -50.875816,    0.000000,    0.000000,    0.269179,    5.978091,    1.956756,  112.057579,    0.430621,    0.001300,    0.001300,    0.000000
2009-05-01 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1320864.886882,-6459.175259,1356485.087586,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.070501,   11.142483,   10.993875,   11.142483,  185.421000,  -47.049370,   -5.432328,  -22.783352,    0.000000,    0.000000,    0.064084,    1.577563,    1.005191, 1552.857413,    0.411803,    0.001300,    0.001300,    0.000000
2009-05-02 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,527961.993143,-6244.042114,542535.799059,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.070199,   11.219569,   11.013160,   11.219569,  213.566200,  -45.476708,   -7.846814,  -82.034626,    0.000000,    0.000000,    0.117394,    2.806317,    1.340676,  614.297287,    0.376552,    0.001300,    0.001300,    0.000000
2009-05-03 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,575178.160102,-7774.093077,592565.371751,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.069901,   11.303301,   11.120574,   11.303301,  171.596773,  -56.620123,  -19.137222,  -27.337162,    0.000000,    0.000000,    0.172406,    4.001911,    1.600992,  188.305148,    0.378479,    0.001300,    0.001300,    0.000000
2009-05-04 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,2531590.818731,-2579.300646,2596532.993627,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.069605,   11.271594,   11.193982,   11.271594,   37.470611,  -18.784877,   -7.384466,   44.538147,    0.000000,    0.000000,    0.116701,    2.794175,    1.337773,  656.738493,    0.339522,    0.001300,    0.001300,    0.000000
2009-05-05 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1183436.273609,-1765.812737,1208930.637965,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.069313,   11.360540,   11.278015,   11.360540,   40.373025,  -12.859598,   -5.213636,   56.002332,    0.000000,    0.000000,    0.211910,    4.828672,    1.758609,  290.070771,    0.255484,    0.001300,    0.001300,    0.000000
2009-05-06 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1361502.421372,-3790.233663,1392200.988062,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.069023,   11.394375,   11.394375,   11.394375,   45.101114,  -27.599368,   -9.300984,   27.334317,    0.000000,    0.000000,    0.204729,    4.681272,    1.731559,    0.000000,    0.163620,    0.001300,    0.001300,    0.000000
2009-05-07 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,990807.759145,-15186.648598,1024125.246548,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.068737,   11.232977,   11.232977,   11.232977,   96.335427, -110.596268,  -45.401063,  -20.751142,    0.000000,    0.000000,    0.328250,    7.137643,    2.138124,    0.000000,    0.163642,    0.001300,    0.001300,    0.000000
2009-05-08 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1699311.830811,-10306.417510,1746822.990989,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.068454,   11.218730,   11.168914,   11.218730,  197.002309,  -75.063903,  -28.225570,  -40.149055,    0.000000,    0.000000,    0.148782,    3.499096,    1.497040,  526.144728,    0.481601,    0.001300,    0.001300,    0.000000
2009-05-09 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1080999.790330,-6451.629213,1106967.293268,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.068175,   11.288403,   11.103474,   11.288403,  208.893159,  -46.988776,  -14.823755,  -60.103248,    0.000000,    0.000000,    0.022375,    0.563504,    0.600764, 4423.332846,    0.362911,    0.001300,    0.001300,    0.000000
2009-05-10 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,11849.757714,-4375.371009,16378.945642,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.067899,   11.335616,   11.103474,   11.335616,  215.502076,  -31.848753,   -6.957417, -121.268994,    0.000000,    0.000000,    0.154447,    3.616904,    1.522032,  289.845577,    0.471200,    0.001300,    0.001300,    0.000000
2009-05-11 24:00:00,62309059.580805,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-8928.426610,    0.000000,    0.000000,    0.000000,   46.797729,3930296.004885,    0.000000,    0.000000,    0.000000,    0.000000,    0.067627,   11.464029,   11.234198,   11.464029,  260.971128,  -65.025404,   12.538567, -123.407384,    0.000000,    0.000000,    0.132169,    3.132624,    1.416477,  295.217632,    0.377628,    0.001300,    0.001300,    0.000000
2009-05-12 24:00:00,62299845.999134,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9369.732163,    0.000000,    0.000000,    0.000000,   46.795344,3929557.077764,    0.000000,    0.000000,    0.000000,    0.000000,    0.067358,   11.588691,   11.332213,   11.588691,  300.974546,  -68.245919,   -1.036977, -130.821941,    0.000000,    0.000000,    0.168248,    3.911811,    1.582867,  209.282683,    0.318752,    0.001300,    0.001300,    0.000000
2009-05-13 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,40459.046575,-6225.357007,65501.913791,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.067093,   11.681231,   11.355769,   11.681231,  161.447085,  -45.323800,   -0.419294,  -35.279478,    0.000000,    0.000000,    0.112306,    2.691550,    1.312976,  428.686822,    0.382074,    0.001300,    0.001300,    0.000000
2009-05-14 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1265444.435718,-1577.941643,1290045.598264,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.066832,   11.858626,   11.360529,   11.858626,   40.225519,  -11.485388,   -4.697524,   53.786580,    0.000000,    0.000000,    0.091385,    2.217318,    1.191707,  371.777094,    0.329259,    0.001300,    0.001300,    0.000000
2009-05-15 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1969014.306502,-3512.880111,2017976.166215,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.066575,   11.691519,   11.368475,   11.691519,   47.001902,  -25.570490,  -16.014076,   11.520788,    0.000000,    0.000000,    0.078735,    1.924075,    1.110111, 1046.633819,    0.414543,    0.001300,    0.001300,    0.000000
2009-05-16 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,1834830.448875,-6184.540890,1881219.978186,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.066322,   11.671712,   11.381235,   11.671712,  118.480764,  -45.021065,  -25.430027,    6.529023,    0.000000,    0.000000,    0.316120,    6.909582,    2.103688,  114.637565,    0.424820,    0.001300,    0.001300,    0.000000
2009-05-17 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,722650.862922,-6349.804574,741390.521582,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.066072,   11.743626,   11.593902,   11.743626,  125.955080,  -46.224995,  -23.842562,    1.574123,    0.000000,    0.000000,    0.060915,    1.501650,    0.980708,  932.945699,    0.506392,    0.001300,    0.001300,    0.000000
2009-05-18 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,94626.398736,-2414.883696,98301.760898,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.065827,   12.021863,   11.593902,   12.021863,   93.829361,  -17.575089,   -6.156757,   12.699784,    0.000000,    0.000000,    0.014226,    0.363326,    0.482396, 4223.000997,    0.302107,    0.001300,    0.001300,    0.000000
2009-05-19 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,61934.590379,-2774.842376,65532.376841,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.065587,   12.288385,   11.593902,   12.288385,  187.116734,  -20.188842,    1.391159,  -41.179190,    0.000000,    0.000000,    0.045658,    1.133583,    0.852083,  913.175242,    0.384430,    0.001300,    0.001300,    0.000000
2009-05-20 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,76974.835361,-3919.494290,81927.619636,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.065350,   12.472286,   11.593902,   12.472286,  202.518231,  -28.510971,    0.651773,  -72.954502,    0.000000,    0.000000,    0.020972,    0.528887,    0.582019, 3142.458345,    0.426560,    0.001300,    0.001300,    0.000000
2009-05-21 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,238064.496215,-4521.669793,245890.394243,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.065118,   12.632682,   11.593902,   12.632682,  181.312537,  -32.887193,   -5.475239,  -32.657496,    0.000000,    0.000000,    0.019654,    0.496549,    0.563945, 3821.882726,    0.289387,    0.001300,    0.001300,    0.000000
2009-05-22 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,516190.992464,-1724.047195,526304.974660,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.064890,   12.979753,   11.593902,   12.979753,  170.959203,  -12.535928,    0.668004,   32.283154,    0.000000,    0.000000,    0.036785,    0.917231,    0.766469, 1597.270034,    0.525952,    0.001300,    0.001300,    0.000000
2009-05-23 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,560014.018131,-6699.906613,575469.946354,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.064667,   12.836256,   11.593902,   12.836256,  175.562667,  -48.711361,  -10.350640,  -13.264722,    0.000000,    0.000000,    0.204050,    4.663942,    1.728351,  135.314241,    0.354483,    0.001300,    0.001300,    0.000000
2009-05-24 24:00:00,62311528.033122,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-6417.836127,    0.000000,    0.000000,    0.000000,   46.798367,3930493.974191,    0.000000,    0.000000,    0.000000,    0.000000,    0.064448,   12.870579,   11.593902,   12.870579,   52.091223,  -46.671425,  -11.654320,   23.144221,    0.000000,    0.000000,    0.182557,    4.214045,    1.642877,  157.836479,    0.271799,    0.001300,    0.001300,    0.000000
2009-05-25 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,588399.404570,-4383.089118,608736.992207,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.064234,   12.960876,   11.593902,   12.960876,  124.371900,  -31.860537,   -6.942629,    8.020624,    0.000000,    0.000000,    0.114176,    2.734401,    1.323386,  382.705088,    0.276396,    0.001300,    0.001300,    0.000000
2009-05-26 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,265653.980282,-9338.130746,279046.003420,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.064024,   12.898090,   11.593902,   12.898090,  217.049445,  -67.891540,  -19.130778,  -85.816038,    0.000000,    0.000000,    0.234602,    5.287382,    1.840246,  133.788706,    0.334507,    0.001300,    0.001300,    0.000000
2009-05-27 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,971154.748682,-2100.317388,991063.775774,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.063820,   13.067475,   11.593902,   13.067475,   46.055532,  -15.269644,   -7.682220,   55.263607,    0.000000,    0.000000,    0.153378,    3.596499,    1.517733,  225.033795,    0.302006,    0.001300,    0.001300,    0.000000
2009-05-28 24:00:00,62317837.600038,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,143526.090680,-2013.488369,147584.769274,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.063620,   13.383982,   11.593902,   13.383982,  122.942585,  -14.633032,   -1.114098,    6.088214,    0.000000,    0.000000,    0.089405,    2.170492,    1.179056,  454.973542,    0.302006,    0.001300,    0.001300,    0.000000
